code,tradeStatus,name
000793,1,*ST华闻
000795,1,英洛华
000796,1,凯撒旅业
000797,1,中国武夷
000798,1,中水渔业
000799,1,酒鬼酒
000800,1,一汽解放
000801,1,四川九洲
000802,1,北京文化
000803,1,山高环能
000807,1,云铝股份
000809,1,和展能源
000810,1,创维数字
000811,1,冰轮环境
000812,1,陕西金叶
000813,1,德展健康
000815,1,美利云
000816,1,智慧农业
000818,1,航锦科技
000819,1,岳阳兴长
000820,1,*ST节能
000821,1,ST京机
000822,1,山东海化
000823,1,超声电子
000825,1,太钢不锈
000826,1,*ST启环
000828,1,东莞控股
000829,1,天音控股
000830,1,鲁西化工
000831,1,中国稀土
000833,1,粤桂股份
000836,1,ST富通
000837,1,秦川机床
000838,1,*ST发展
000839,1,国安股份
000848,1,承德露露
000850,1,华茂股份
000851,1,*ST高鸿
000852,1,石化机械
000856,1,冀东装备
000858,1,五粮液
000859,1,国风新材
000860,1,顺鑫农业
000861,1,海印股份
000862,1,银星能源
000863,1,三湘印象
000868,1,安凯客车
000869,1,张裕A
000875,1,电投绿能
000876,1,新希望
000877,1,天山股份
000878,1,云南铜业
000880,1,潍柴重机
000881,1,中广核技
000882,1,华联股份
000883,1,湖北能源
000885,1,城发环境
000886,1,海南高速
000887,1,中鼎股份
000888,1,峨眉山A
000889,1,中嘉博创
000890,1,法尔胜
000892,1,欢瑞世纪
000893,1,亚钾国际
000895,1,双汇发展
000897,1,津滨发展
000898,1,鞍钢股份
000899,1,赣能股份
000900,1,现代投资
000901,1,航天科技
000902,1,新洋丰
000903,1,ST云动
000905,1,厦门港务
000906,1,浙商中拓
000908,1,ST景峰
000909,1,*ST数源
000910,1,大亚圣象
000911,1,*ST广糖
000912,1,泸天化
000913,1,钱江摩托
000915,1,华特达因
000917,1,电广传媒
000919,1,金陵药业
000920,1,沃顿科技
000921,1,海信家电
000922,1,佳电股份
000923,1,河钢资源
000925,1,众合科技
000926,1,福星股份
000927,1,中国铁物
000928,1,中钢国际
000929,1,*ST兰黄
000930,1,中粮科技
000931,1,中关村
000932,1,华菱钢铁
000933,1,神火股份
000935,1,四川双马
000936,1,华西股份
000937,1,冀中能源
000938,1,紫光股份
000948,1,南天信息
000949,1,新乡化纤
000950,1,重药控股
000951,1,中国重汽
000952,1,广济药业
000953,1,中哲精化
000955,1,欣龙控股
000957,1,中通客车
000958,1,电投产融
000959,1,首钢股份
000960,1,锡业股份
000961,0,ST中南
000962,1,东方钽业
000963,1,华东医药
000965,1,天保基建
000966,1,长源电力
000967,1,盈峰环境
000968,1,蓝焰控股
000969,1,安泰科技
000970,1,中科三环
000971,0,*ST高升
000972,1,*ST中基
000973,1,佛塑科技
000975,1,山金国际
000976,0,*ST华铁
000977,1,浪潮信息
000978,1,桂林旅游
000980,1,众泰汽车
000981,1,山子高科
000982,1,中银绒业
000983,1,山西焦煤
000985,1,大庆华科
000987,1,越秀资本
000988,1,华工科技
000989,1,九芝堂
000990,1,诚志股份
000993,1,闽东电力
000995,1,皇台酒业
000996,1,中期退
000997,1,新大陆
000998,1,隆平高科
000999,1,华润三九
001201,1,东瑞股份
001202,1,炬申股份
001203,1,大中矿业
001205,1,盛航股份
001206,1,依依股份
001207,1,联科科技
001208,1,华菱线缆
001209,1,洪兴股份
001210,1,金房能源
001211,1,双枪科技
001212,1,中旗新材
001213,1,中铁特货
001215,1,千味央厨
001216,1,华瓷股份
001217,1,华尔泰
001218,1,丽臣实业
001219,1,青岛食品
001222,1,源飞宠物
001223,1,欧克科技
001225,1,和泰机电
001226,1,拓山重工
001227,1,兰州银行
001228,1,永泰运
001229,1,魅视科技
001230,1,劲旅环境
001231,1,农心科技
001234,1,泰慕士
001236,1,弘业期货
001238,1,浙江正特
001239,1,永达股份
001255,1,博菲电气
001256,1,炜冈科技
001258,1,立新能源
001259,1,利仁科技
001260,1,坤泰股份
001266,1,宏英智能
001267,1,汇绿生态
001268,1,联合精密
001269,1,欧晶科技
001270,1,铖昌科技
001278,1,一彬科技
001282,1,三联锻造
001283,1,豪鹏科技
001286,1,陕西能源
001287,1,中电港
001288,1,运机集团
001289,1,龙源电力
001296,1,长江材料
001298,1,好上好
001299,1,美能能源
001300,1,三柏硕
001301,1,尚太科技
001306,1,夏厦精密
001308,1,康冠科技
001309,1,德明利
001311,1,多利科技
001313,1,粤海饲料
001314,1,亿道信息
001316,1,润贝航科
001317,1,三羊马
001318,1,阳光乳业
001319,1,铭科精技
001322,1,箭牌家居
001323,1,慕思股份
001324,1,长青科技
001326,1,联域股份
001328,1,登康口腔
001330,1,博纳影业
001331,1,胜通能源
001332,1,锡装股份
001333,1,光华股份
001336,1,楚环科技
001337,1,四川黄金
001338,1,永顺泰
001339,1,智微智能
001358,1,兴欣新材
001359,1,平安电工
001360,1,南矿集团
001366,1,播恩集团
001367,1,海森药业
001368,1,通达创智
001373,1,翔腾新材
001376,1,百通能源
001378,1,德冠新材
001379,1,腾达科技
001380,1,华纬科技
001387,1,雪祺电气
001389,1,广合科技
001696,1,宗申动力
001872,1,招商港口
001896,1,豫能控股
001914,1,招商积余
001965,1,招商公路
001979,1,招商蛇口
002001,1,新和成
002003,1,伟星股份
002004,1,华邦健康
002005,1,ST德豪
002006,1,精工科技
002007,1,华兰生物
002008,1,大族激光
002009,1,天奇股份
002010,1,传化智联
002011,1,盾安环境
002012,1,凯恩股份
002014,1,永新股份
002015,1,协鑫能科
002016,1,世荣兆业
002017,1,东信和平
002019,1,亿帆医药
002020,1,京新药业
002021,1,中捷资源
002022,1,科华生物
002023,1,海特高新
002024,1,ST易购
002025,1,航天电器
002026,1,山东威达
002027,1,分众传媒
002028,1,思源电气
002029,1,七匹狼
002030,1,达安基因
002031,1,巨轮智能
002032,1,苏泊尔
002033,1,丽江股份
002034,1,旺能环境
002035,1,华帝股份
002036,1,联创电子
002037,1,保利联合
002038,1,双鹭药业
002039,1,黔源电力
002040,1,南京港
002041,1,登海种业
002042,1,华孚时尚
002043,1,兔宝宝
002044,1,美年健康
002045,1,国光电器
002046,1,国机精工
002047,1,宝鹰股份
002048,1,宁波华翔
002049,1,紫光国微
002050,1,三花智控
002051,1,中工国际
002052,1,同洲电子
002053,1,云南能投
002054,1,德美化工
002055,1,ST得润
002056,1,横店东磁
002057,1,中钢天源
002058,1,*ST威尔
002059,1,云南旅游
002060,1,广东建工
002061,1,浙江交科
002062,1,宏润建设
002063,1,远光软件
002064,1,华峰化学
002065,1,东华软件
002066,1,瑞泰科技
002067,1,景兴纸业
002068,1,黑猫股份
002069,1,獐子岛
002072,1,凯瑞德
002073,1,软控股份
002074,1,国轩高科
002075,1,沙钢股份
002076,1,*ST星光
002077,1,大港股份
002078,1,太阳纸业
002079,1,苏州固锝
002080,1,中材科技
002081,1,金螳螂
002082,1,ST万邦
002083,1,孚日股份
002084,1,海鸥住工
002085,1,万丰奥威
002086,1,东方海洋
002087,1,新纺退
002088,1,鲁阳节能
002090,1,金智科技
002091,1,江苏国泰
002092,1,中泰化学
002093,1,国脉科技
002094,1,青岛金王
002095,1,生意宝
002096,1,易普力
002097,1,山河智能
002098,1,浔兴股份
002099,1,海翔药业
002100,1,天康生物
002101,1,广东鸿图
002102,1,ST能特
002103,1,广博股份
002104,1,恒宝股份
002105,1,信隆健康
002106,1,莱宝高科
002107,1,沃华医药
002108,1,沧州明珠
002109,1,ST兴化
002110,1,三钢闽光
002111,1,威海广泰
002112,1,三变科技
002114,1,罗平锌电
002115,1,三维通信
002116,1,中国海诚
002117,1,东港股份
002119,1,康强电子
002120,1,韵达股份
002121,1,科陆电子
002122,1,ST汇洲
002123,1,梦网科技
002124,1,天邦食品
002125,1,湘潭电化
002126,1,银轮股份
002127,1,南极电商
002128,1,电投能源
002129,1,TCL中环
002130,1,沃尔核材
002131,1,利欧股份
002132,1,恒星科技
002133,1,广宇集团
002134,1,天津普林
002135,1,东南网架
002136,1,安纳达
002137,1,实益达
002138,1,顺络电子
002139,1,拓邦股份
002140,1,东华科技
002141,1,贤丰控股
002142,1,宁波银行
002144,1,宏达高科
002145,1,钛能化学
002146,1,荣盛发展
002148,1,北纬科技
002149,1,西部材料
002150,1,正泰电源
002151,1,北斗星通
002152,1,广电运通
002153,1,石基信息
002154,1,报喜鸟
002155,1,湖南黄金
002156,1,通富微电
002157,1,正邦科技
002158,1,汉钟精机
002159,1,三特索道
002160,1,常铝股份
002161,1,远望谷
002162,1,悦心健康
002163,1,海南发展
002164,1,宁波东力
002165,1,红宝丽
002166,1,莱茵生物
002167,1,东方锆业
002168,1,ST惠程
002169,1,智光电气
002170,1,芭田股份
002171,1,楚江新材
002172,1,澳洋健康
002173,1,创新医疗
002174,1,游族网络
002175,1,*ST东智
002176,1,江特电机
002177,1,御银股份
002178,1,延华智能
002179,1,中航光电
002180,1,奔图科技
002181,1,粤传媒
002182,1,宝武镁业
002183,1,怡亚通
002184,1,海得控制
002185,1,华天科技
002186,1,全聚德
002187,1,广百股份
002188,1,中天服务
002189,1,中光学
002190,1,成飞集成
002191,1,劲嘉股份
002192,1,融捷股份
002193,1,ST如意
002194,1,武汉凡谷
002195,1,岩山科技
002196,1,方正电机
002197,1,证通电子
002198,1,ST嘉应
002199,1,*ST东晶
002200,1,交投生态
002201,1,九鼎新材
002202,1,金风科技
002203,1,海亮股份
002204,1,大连重工
002205,1,国统股份
002206,1,海利得
002207,1,*ST准油
002208,1,合肥城建
002209,1,达意隆
002210,1,飞马国际
002211,1,ST宏达
002212,1,天融信
002213,1,大为股份
002214,1,*ST大立
002215,1,诺普信
002216,1,三全食品
002217,1,合力泰
002218,1,拓日新能
002219,1,新里程
002221,1,东华能源
002222,1,福晶科技
002223,1,鱼跃医疗
002224,1,三力士
002225,1,濮耐股份
002226,1,江南化工
002227,1,*ST特迅
002228,1,合兴包装
002229,1,鸿博股份
002230,1,科大讯飞
002231,1,*ST奥维
002232,1,启明信息
002233,1,塔牌集团
002234,1,民和股份
002235,1,安妮股份
002236,1,大华股份
002237,1,恒邦股份
002238,1,天威视讯
002239,1,奥特佳
002240,1,盛新锂能
002241,1,歌尔股份
002242,1,九阳股份
002243,1,力合科创
002244,1,滨江集团
002245,1,蔚蓝锂芯
002246,1,北化股份
002247,1,聚力文化
002248,1,华东数控
002249,1,大洋电机
002250,1,联化科技
002251,1,步步高
002252,1,上海莱士
002253,1,*ST智胜
002254,1,泰和新材
002255,1,海陆重工
002256,1,兆新股份
002258,1,利尔化学
002259,1,升达林业
002261,1,拓维信息
002262,1,恩华药业
002263,1,大东南
002264,1,新华都
002265,1,建设工业
002266,1,浙富控股
002267,1,陕天然气
002268,1,电科网安
002269,1,美邦服饰
002270,1,华明装备
002271,1,东方雨虹
002272,1,川润股份
002273,1,水晶光电
002274,1,华昌化工
002275,1,桂林三金
002276,1,万马股份
002277,1,友阿股份
002278,1,神开股份
002279,1,久其软件
002280,1,ST联络
002281,1,光迅科技
002282,1,博深股份
002283,1,天润工业
002284,1,亚太股份
002285,1,世联行
002286,1,保龄宝
002287,1,奇正藏药
002288,1,*ST超华
002289,1,*ST宇顺
002290,1,禾盛新材
002291,1,遥望科技
002292,1,奥飞娱乐
002293,1,罗莱生活
002294,1,信立泰
002295,1,精艺股份
002296,1,辉煌科技
002297,1,博云新材
002298,1,中电鑫龙
002299,1,圣农发展
002300,1,太阳电缆
002301,1,齐心集团
002302,1,西部建设
002303,1,美盈森
002304,1,洋河股份
002305,1,*ST南置
002306,1,*ST云网
002307,1,北新路桥
002308,0,*ST威创
002309,1,中利集团
002310,1,东方新能
002311,1,海大集团
002312,1,川发龙蟒
002313,1,日海智能
002314,1,南山控股
002315,1,焦点科技
002316,1,亚联发展
002317,1,众生药业
002318,1,久立特材
002319,1,乐通股份
002320,1,海峡股份
002321,1,华英农业
002322,1,理工能科
002323,1,*ST雅博
002324,1,普利特
002325,1,*ST洪涛
002326,1,永太科技
002327,1,富安娜
002328,1,新朋股份
002329,1,皇氏集团
002330,1,得利斯
002331,1,皖通科技
002332,1,仙琚制药
002333,1,罗普斯金
002334,1,英威腾
002335,1,科华数据
002336,1,人乐退
002337,1,赛象科技
002338,1,奥普光电
002339,1,积成电子
002340,1,格林美
002341,1,ST新纶
002342,1,巨力索具
002343,1,慈文传媒
002344,1,海宁皮城
002345,1,潮宏基
002346,1,柘中股份
002347,1,泰尔股份
002348,1,高乐股份
002349,1,精华制药
002350,1,北京科锐
002351,1,漫步者
002352,1,顺丰控股
002353,1,杰瑞股份
002354,1,天娱数科
002355,1,兴民智通
002356,1,赫美集团
002357,1,富临运业
002358,1,森源电气
002360,1,ST同德
002361,1,神剑股份
002362,1,汉王科技
002363,1,隆基机械
002364,1,中恒电气
002365,1,永安药业
002366,1,融发核电
002367,1,康力电梯
002368,1,太极股份
002369,1,卓翼科技
002370,1,亚太药业
002371,1,北方华创
002372,1,伟星新材
002373,1,千方科技
002374,1,中锐股份
002375,1,亚厦股份
002376,1,新北洋
002377,1,国创高新
002378,1,章源钨业
002379,1,宏桥控股
002380,1,科远智慧
002381,1,双箭股份
002382,1,蓝帆医疗
002383,1,合众思壮
002384,1,东山精密
002385,1,大北农
002386,1,天原股份
002387,1,维信诺
002388,1,新亚制程
002389,1,航天彩虹
002390,1,信邦制药
002391,1,长青股份
002392,1,北京利尔
002393,1,力生制药
002394,1,联发股份
002395,1,双象股份
002396,1,星网锐捷
002397,1,梦洁股份
002398,1,垒知集团
002399,1,海普瑞
002400,1,省广集团
002401,1,中远海科
002402,1,和而泰
002403,1,爱仕达
002404,1,嘉欣丝绸
002405,1,四维图新
002406,1,远东传动
002407,1,多氟多
002408,1,齐翔腾达
002409,1,雅克科技
002410,1,广联达
002412,1,汉森制药
002413,1,雷科防务
002414,1,高德红外
002415,1,海康威视
002416,1,爱施德
002418,1,康盛股份
002419,1,天虹股份
002420,1,毅昌科技
002421,1,达实智能
002422,1,科伦药业
002423,1,中粮资本
002424,1,ST百灵
002425,1,凯撒文化
002426,1,胜利精密
002427,1,尤夫股份
002428,1,云南锗业
002429,1,兆驰股份
002430,1,杭氧股份
002431,1,ST棕榈
002432,1,九安医疗
002433,0,太安退
002434,1,万里扬
002435,1,ST长康
002436,1,兴森科技
002437,1,誉衡药业
002438,1,江苏神通
002439,1,启明星辰
002440,1,闰土股份
002441,1,众业达
002442,1,龙星科技
002443,1,金洲管道
002444,1,巨星科技
002445,1,中南文化
002446,1,盛路通信
002448,1,中原内配
002449,1,国星光电
002451,1,摩恩电气
002452,1,长高电气
002453,1,华软科技
002454,1,松芝股份
002455,1,百川股份
002456,1,欧菲光
002457,1,青龙管业
002458,1,益生股份
002459,1,晶澳科技
002460,1,赣锋锂业
002461,1,珠江啤酒
002462,1,嘉事堂
002463,1,沪电股份
002465,1,海格通信
002466,1,天齐锂业
002467,1,二六三
002468,1,申通快递
002469,1,三维化学
002470,1,金正大
002471,1,中超控股
002472,1,双环传动
002474,1,榕基软件
002475,1,立讯精密
002476,1,宝莫股份
002478,1,常宝股份
002479,1,富春环保
002480,1,新筑股份
002481,1,双塔食品
002482,1,广田集团
002483,1,润邦股份
002484,1,江海股份
002485,1,ST雪发
002486,1,嘉麟杰
002487,1,大金重工
002488,1,金固股份
002489,1,浙江永强
002490,1,山东墨龙
002491,1,通鼎互联
002492,1,恒基达鑫
002493,1,荣盛石化
002494,1,华斯股份
002495,1,佳隆股份
002496,1,*ST辉丰
002497,1,雅化集团
002498,1,汉缆股份
002500,1,山西证券
002501,1,*ST利源
002502,1,ST鼎龙
002505,1,鹏都农牧
002506,1,协鑫集成
002507,1,涪陵榨菜
002508,1,老板电器
002510,1,天汽模
002511,1,中顺洁柔
002512,1,ST达华
002513,1,蓝丰生化
002514,1,*ST宝馨
002515,1,金字火腿
002516,1,旷达科技
002517,1,恺英网络
002518,1,科士达
002519,1,银河电子
002520,1,日发精机
002521,1,齐峰新材
002522,1,浙江众成
002523,1,天桥起重
002524,1,光正眼科
002526,1,山东矿机
002527,1,新时达
002528,1,*ST英飞
002529,1,*ST海源
002530,1,金财互联
002531,1,天顺风能
002532,1,天山铝业
002533,1,金杯电工
002534,1,西子洁能
002535,1,林州重机
002536,1,飞龙股份
002537,1,海联金汇
002538,1,ST司特
002539,1,云图控股
002540,1,亚太科技
002541,1,鸿路钢构
002542,1,*ST中岩
002543,1,万和电气
002544,1,普天科技
002545,1,东方铁塔
002546,1,新联电子
002547,1,*ST春兴
002548,1,金新农
002549,1,凯美特气
002550,1,千红制药
002551,1,尚荣医疗
002552,1,宝鼎科技
002553,1,南方精工
002554,1,惠博普
002555,1,三七互娱
002556,1,辉隆股份
002557,1,洽洽食品
002558,1,巨人网络
002559,1,亚威股份
002560,1,通达股份
002561,1,徐家汇
002562,1,兄弟科技
002563,1,森马服饰
002564,1,天沃科技
002565,1,顺灏股份
002566,1,益盛药业
002567,1,唐人神
002568,1,百润股份
002569,1,*ST步森
002570,1,贝因美
002571,1,德力股份
002572,1,索菲亚
002573,1,清新环境
002574,1,明牌珠宝
002575,1,群兴玩具
002576,1,通达动力
002577,1,雷柏科技
002578,1,闽发铝业
002579,1,中京电子
002580,1,圣阳股份
002581,1,*ST未名
002582,1,好想你
002583,1,海能达
002584,1,西陇科学
002585,1,双星新材
002586,1,ST围海
002587,1,奥拓电子
002588,1,史丹利
002589,1,瑞康医药
002590,1,万安科技
002591,1,恒大高新
002592,1,ST八菱
002593,1,日上集团
002594,1,比亚迪
002595,1,豪迈科技
002596,1,海南瑞泽
002597,1,金禾实业
002598,1,ST章鼓
002599,1,盛通股份
002600,1,领益智造
002601,1,龙佰集团
002602,1,世纪华通
002603,1,以岭药业
002605,1,姚记科技
002606,1,大连电瓷
002607,1,中公教育
002608,1,江苏国信
002609,1,捷顺科技
002610,1,ST爱康
002611,1,东方精工
002612,1,朗姿股份
002613,1,北玻股份
002614,1,奥佳华
002615,1,哈尔斯
002616,1,长青集团
002617,1,露笑科技
002620,1,*ST瑞和
002621,1,*ST美吉
002622,1,皓宸医疗
002623,1,亚玛顿
002624,1,完美世界
002625,1,光启技术
002626,1,金达威
002627,1,三峡旅游
002628,1,成都路桥
002629,1,仁智股份
002630,1,*ST华西
002631,1,德尔未来
002632,1,道明光学
002633,1,申科股份
002634,1,*ST棒杰
002635,1,安洁科技
002636,1,金安国纪
002637,1,赞宇科技
002638,1,勤上股份
002639,1,雪人集团
002640,1,跨境通
002641,1,公元股份
002642,1,荣联科技
002643,1,万润股份
002644,1,佛慈制药
002645,1,华宏科技
002646,1,天佑德酒
002647,1,仁东控股
002648,1,卫星化学
002649,1,博彦科技
002650,1,ST加加
002651,1,利君股份
002652,1,扬子新材
002653,1,海思科
002654,1,万润科技
002655,1,共达电声
002656,1,*ST摩登
002657,1,中科金财
002658,1,雪迪龙
002659,1,凯文教育
002660,1,茂硕电源
002661,1,克明食品
002662,1,峰璟股份
002663,1,普邦股份
002664,1,信质集团
002665,1,ST航高
002666,1,德联集团
002667,1,*ST威领
002668,1,TCL智家
002669,1,康达新材
002670,1,国盛证券
002671,1,龙泉股份
002672,1,东江环保
002673,1,西部证券
002674,1,兴业科技
002675,1,东诚药业
002676,1,顺威股份
002677,1,浙江美大
002678,1,珠江钢琴
002679,1,福建金森
002681,1,奋达科技
002682,1,龙洲股份
002683,1,广东宏大
002685,1,华东重机
002686,1,亿利达
002687,1,乔治白
002688,1,金河生物
002689,1,ST远智
002690,1,美亚光电
002691,1,*ST冀凯
002692,1,远程股份
002693,1,双成药业
002694,1,*ST顾地
002695,1,煌上煌
002696,1,百洋股份
002697,1,红旗连锁
002698,1,博实股份
002700,1,万憬能源
002701,1,奥瑞金
002702,1,海欣食品
002703,1,浙江世宝
002705,1,新宝股份
002706,1,良信股份
002707,1,众信旅游
002708,1,光洋股份
002709,1,天赐材料
002712,1,思美传媒
002713,1,*ST东易
002714,1,牧原股份
002715,1,登云股份
002716,1,湖南白银
002717,1,*ST岭南
002718,1,友邦吊顶
002719,1,ST麦趣
002721,1,金一文化
002722,1,物产金轮
002723,1,小崧股份
002724,1,海洋王
002725,1,跃岭股份
002726,1,ST龙大
002727,1,一心堂
002728,1,特一药业
002729,1,好利科技
002730,1,电光科技
002731,1,ST萃华
002732,1,燕塘乳业
002733,1,雄韬股份
002734,1,利民股份
002735,1,王子新材
002736,1,国信证券
002737,1,葵花药业
002738,1,中矿资源
002739,1,儒意电影
002741,1,光华科技
002742,1,三圣股份
002743,1,富煌钢构
002745,1,木林森
002746,1,仙坛股份
002747,1,埃斯顿
002748,1,世龙实业
002749,1,国光股份
002750,1,龙津退
002752,1,昇兴股份
002753,1,永东股份
002755,1,奥赛康
002756,1,永兴材料
002757,1,南兴股份
002758,1,浙农股份
002759,1,天际股份
002760,1,凤形股份
002761,1,浙江建投
002762,1,*ST金比
002763,1,汇洁股份
002765,1,蓝黛科技
002766,1,索菱股份
002767,1,先锋电子
002768,1,国恩股份
002769,1,普路通
002771,1,真视通
002772,1,众兴菌业
002773,1,康弘药业
002774,1,快意电梯
002775,1,文科股份
002777,1,久远银海
002778,1,中晟高科
002779,1,中坚科技
002780,1,三夫户外
002782,1,可立克
002783,1,凯龙股份
002785,1,万里石
002786,1,银宝山新
002787,1,华源控股
002788,1,鹭燕医药
002789,1,*ST建艺
002790,1,瑞尔特
002791,1,坚朗五金
002792,1,通宇通讯
002793,1,罗欣药业
002795,1,永和智控
002796,1,世嘉科技
002797,1,第一创业
002798,1,帝欧水华
002799,1,环球印务
002800,1,天顺股份
002801,1,微光股份
002802,1,洪汇新材
002803,1,吉宏股份
002805,1,丰元股份
002806,1,华锋股份
002807,1,江阴银行
002808,1,*ST恒久
002809,1,红墙股份
002810,1,山东赫达
002811,1,郑中设计
002812,1,恩捷股份
002813,1,路畅科技
002815,1,崇达技术
002816,1,*ST和科
002817,1,黄山胶囊
002818,1,富森美
002819,1,东方中科
002820,1,桂发祥
002821,1,凯莱英
002822,1,ST中装
002823,1,凯中精密
002824,1,和胜股份
002825,1,纳尔股份
002826,1,易明医药
002827,1,高争民爆
002828,1,贝肯能源
002829,1,星网宇达
002830,1,名雕股份
002831,1,裕同科技
002832,1,比音勒芬
002833,1,弘亚数控
002835,1,同为股份
002836,1,新宏泽
002837,1,英维克
002838,1,道恩股份
002839,1,张家港行
002840,1,华统股份
002841,1,视源股份
002842,1,翔鹭钨业
002843,1,泰嘉股份
002845,1,同兴达
002846,1,英联股份
002847,1,盐津铺子
002848,1,高斯贝尔
002849,1,威星智能
002850,1,科达利
002851,1,麦格米特
002852,1,道道全
002853,1,皮阿诺
002855,1,捷荣技术
002856,1,*ST美芝
002857,1,三晖电气
002858,1,力盛体育
002859,1,洁美科技
002860,1,星帅尔
002861,1,瀛通通讯
002862,1,实丰文化
002863,1,今飞凯达
002864,1,盘龙药业
002865,1,钧达股份
002866,1,传艺科技
002867,1,周大生
002868,1,绿康生化
002869,1,金溢科技
002870,1,香山股份
002871,1,伟隆股份
002872,1,ST天圣
002873,1,新天药业
002875,1,安奈儿
002876,1,三利谱
002877,1,智能自控
002878,1,元隆雅图
002879,1,长缆科技
002880,1,卫光生物
002881,1,美格智能
002882,1,金龙羽
002883,1,*ST中设
002884,1,凌霄泵业
002885,1,京泉华
002886,1,沃特股份
002887,1,绿茵生态
002888,1,惠威科技
002889,1,东方嘉盛
002890,1,弘宇股份
002891,1,中宠股份
002892,1,科力尔
002893,1,京能热力
002895,1,川恒股份
002896,1,中大力德
002897,1,意华股份
002898,1,*ST赛隆
002899,1,英派斯
002900,1,哈三联
002901,1,大博医疗
002902,1,铭普光磁
002903,1,宇环数控
002905,1,金逸影视
002906,1,华阳集团
002907,1,华森制药
002908,1,德生科技
002909,1,集泰股份
002910,1,庄园牧场
002911,1,佛燃能源
002912,1,中新赛克
002913,1,奥士康
002915,1,中欣氟材
002916,1,深南电路
002917,1,金奥博
002918,1,蒙娜丽莎
002919,1,名臣健康
002920,1,德赛西威
002921,1,联诚精密
002922,1,伊戈尔
002923,1,润都股份
002925,1,盈趣科技
002926,1,华西证券
002927,1,泰永长征
002928,1,华夏航空
002929,1,润建股份
002930,1,宏川智慧
002931,1,锋龙股份
002932,1,*ST明德
002933,1,新兴装备
002935,1,天奥电子
002936,1,郑州银行
002937,1,兴瑞科技
002938,1,鹏鼎控股
002939,1,长城证券
002940,1,昂利康
002941,1,新疆交建
002942,1,新农股份
002943,1,宇晶股份
002945,1,华林证券
002946,1,新乳业
002947,1,恒铭达
002948,1,青岛银行
002949,1,华阳国际
002950,1,奥美医疗
002951,1,金时科技
002952,1,亚世光电
002953,1,日丰股份
002955,1,鸿合科技
002956,1,西麦食品
002957,1,科瑞技术
002958,1,青农商行
002959,1,小熊电器
002960,1,青鸟智控
002961,1,瑞达期货
002962,1,五方光电
002963,1,豪尔赛
002965,1,祥鑫科技
002966,1,苏州银行
002967,1,广电计量
002968,1,新大正
002969,1,嘉美包装
002970,1,锐明技术
002971,1,和远气体
002972,1,科安达
002973,1,侨银股份
002975,1,博杰股份
002976,1,瑞玛精密
002977,1,*ST天箭
002978,1,安宁股份
002979,1,雷赛智能
002980,1,华盛昌
002981,1,朝阳科技
002982,1,湘佳股份
002983,1,芯瑞达
002984,1,森麒麟
002985,1,北摩高科
002986,1,宇新股份
002987,1,京北方
002988,1,豪美新材
002989,1,中天精装
002990,1,盛视科技
002991,1,甘源食品
002992,1,宝明科技
002993,1,奥海科技
002995,1,天地在线
002996,1,顺博合金
002997,1,瑞鹄模具
002998,1,优彩资源
002999,1,天禾股份
003000,1,劲仔食品
003001,1,中岩大地
003002,1,壶化股份
003003,1,天元股份
003004,1,声迅股份
003005,1,竞业达
003006,1,百亚股份
003007,1,直真科技
003008,1,开普检测
003009,1,中天火箭
003010,1,若羽臣
003011,1,海象新材
003012,1,东鹏控股
003013,1,地铁设计
003015,1,日久光电
003016,1,欣贺股份
003017,1,大洋生物
003018,1,金富科技
003019,1,宸展光电
003020,1,立方制药
003021,1,兆威机电
003022,1,联泓新科
003023,1,彩虹集团
003025,1,思进智能
003026,1,中晶科技
003027,1,同兴科技
003028,1,振邦智能
003029,1,吉大正元
003030,1,祖名股份
003031,1,中瓷电子
003032,1,*ST传智
003033,1,征和工业
003035,1,南网能源
003036,1,泰坦股份
003037,1,三和管桩
003038,1,鑫铂股份
003039,1,顺控发展
003040,1,楚天龙
003041,1,真爱美家
003042,1,中农联合
003043,1,华亚智能
003816,1,中国广核
300001,1,特锐德
300002,1,神州泰岳
300003,1,乐普医疗
300004,1,南风股份
300005,1,探路者
300006,1,莱美药业
300007,1,汉威科技
300008,1,天海防务
300009,1,安科生物
300010,1,ST豆神
300011,1,鼎汉技术
300012,1,华测检测
300013,1,新宁物流
300014,1,亿纬锂能
300015,1,爱尔眼科
300016,1,北陆药业
300017,1,网宿科技
300018,1,中元股份
300019,1,硅宝科技
300020,1,ST银江
300021,1,大禹节水
300022,1,吉峰科技
300024,1,机器人
300025,1,华星创业
300026,1,红日药业
300027,1,ST华谊
300029,1,*ST天龙
300030,1,阳普医疗
300031,1,宝通科技
300032,1,金龙机电
300033,1,同花顺
300034,1,钢研高纳
300035,1,中科电气
300036,1,超图软件
300037,1,新宙邦
300039,1,上海凯宝
300040,1,九洲集团
300041,1,回天新材
300042,1,朗科科技
300043,1,星辉娱乐
300044,1,*ST赛为
300045,1,华力创通
300046,1,台基股份
300047,1,天源迪科
300048,1,合康新能
300049,1,福瑞医科
300050,1,世纪鼎利
300051,1,琏升科技
300052,1,中青宝
300053,1,航宇微
300054,1,鼎龙股份
300055,1,万邦达
300056,1,中创环保
300057,1,万顺新材
300058,1,蓝色光标
300059,1,东方财富
300061,1,旗天科技
300062,1,中能电气
300063,1,天龙集团
300065,1,海兰信
300066,1,三川智慧
300067,1,安诺其
300068,1,ST南都
300069,1,金利华电
300070,1,碧水源
